time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),wind_gusts_10m (km/h),apparent_temperature (°C)
2024-07-04T14:00,17.6,1.30,15.9,100,40.0,16.3
2024-07-04T15:00,16.1,0.90,18.4,100,34.6,14.1
2024-07-04T16:00,15.7,0.20,9.7,70,32.8,15.2
2024-07-04T17:00,16.7,0.00,13.0,17,23.0,15.5
2024-07-04T18:00,16.6,0.00,11.5,10,24.5,15.5
2024-07-04T19:00,15.3,0.00,7.7,9,19.4,14.5
2024-07-04T20:00,13.5,0.00,6.9,1,12.6,12.8
2024-07-04T21:00,13.0,0.00,7.7,100,11.9,12.1
2024-07-04T22:00,13.8,0.00,10.0,97,16.2,12.5
2024-07-04T23:00,13.7,0.00,9.1,65,16.9,12.4
2024-07-05T00:00,12.2,0.00,7.2,18,14.8,10.9
2024-07-05T01:00,10.8,0.00,7.5,0,11.2,9.7
2024-07-05T02:00,11.2,0.00,8.9,100,14.8,9.9
2024-07-05T03:00,12.2,0.00,11.1,18,18.0,10.6
2024-07-05T04:00,11.8,0.00,10.3,23,18.4,10.2
2024-07-05T05:00,13.2,0.00,9.4,2,16.9,12.0
2024-07-05T06:00,14.8,0.00,9.8,39,19.8,13.6
2024-07-05T07:00,16.5,0.00,11.2,52,23.4,15.0
2024-07-05T08:00,18.0,0.00,14.3,49,28.4,15.5
2024-07-05T09:00,19.3,0.00,17.1,100,32.0,16.7
2024-07-05T10:00,19.3,0.00,17.6,96,33.5,15.9
2024-07-05T11:00,20.5,0.00,19.5,100,36.7,17.5
2024-07-05T12:00,19.6,0.00,19.3,99,37.1,16.1
2024-07-05T13:00,20.4,0.00,21.6,100,38.9,16.7
2024-07-05T14:00,20.3,0.00,25.6,100,46.8,16.0
2024-07-05T15:00,20.1,0.00,23.9,100,45.7,16.0
2024-07-05T16:00,19.9,0.00,23.0,98,46.8,16.1
2024-07-05T17:00,19.3,0.00,19.2,87,40.3,16.4
2024-07-05T18:00,18.8,0.00,13.7,73,32.8,16.8
2024-07-05T19:00,17.3,0.00,11.0,49,23.4,15.7
2024-07-05T20:00,15.7,0.00,8.8,82,18.0,14.4
2024-07-05T21:00,15.0,0.00,9.7,44,15.8,13.5
2024-07-05T22:00,14.4,0.00,10.3,33,16.9,12.9
2024-07-05T23:00,13.8,0.00,9.4,22,17.3,12.4
2024-07-06T00:00,13.1,0.00,7.9,10,15.1,12.0
2024-07-06T01:00,14.8,0.00,11.2,70,18.0,13.7
2024-07-06T02:00,15.0,0.00,12.2,100,19.8,13.8
2024-07-06T03:00,16.1,0.00,12.3,52,20.9,14.9
2024-07-06T04:00,16.0,0.00,14.0,98,23.0,14.7
2024-07-06T05:00,17.1,0.00,12.3,94,23.4,16.3
2024-07-06T06:00,18.9,0.00,13.2,49,24.1,18.3
2024-07-06T07:00,21.1,0.00,16.5,83,30.6,20.3
2024-07-06T08:00,23.5,0.00,20.8,95,37.8,22.0
2024-07-06T09:00,24.6,0.00,22.5,50,41.4,22.8
2024-07-06T10:00,26.4,0.00,22.6,3,42.5,25.6
2024-07-06T11:00,27.8,0.00,23.5,7,43.6,27.2
2024-07-06T12:00,29.1,0.00,25.5,23,47.9,27.6
2024-07-06T13:00,29.4,0.00,24.9,59,49.7,27.8
2024-07-06T14:00,29.7,0.00,24.9,79,46.8,26.7
2024-07-06T15:00,27.1,0.00,24.3,99,51.5,24.7
2024-07-06T16:00,26.5,0.00,16.0,100,41.0,26.1
2024-07-06T17:00,25.7,0.00,16.1,100,27.7,25.4
2024-07-06T18:00,23.3,0.10,19.9,100,34.2,22.6
2024-07-06T19:00,22.4,0.00,19.9,100,34.2,21.6
2024-07-06T20:00,21.5,0.00,19.5,100,34.6,20.8
2024-07-06T21:00,20.7,0.00,18.4,100,32.8,20.0
2024-07-06T22:00,19.9,0.00,22.0,100,36.4,18.0
2024-07-06T23:00,18.6,0.00,22.7,100,41.8,15.5
2024-07-07T00:00,17.4,0.00,19.1,62,38.9,14.5
2024-07-07T01:00,16.0,0.00,14.3,81,27.7,13.9
2024-07-07T02:00,15.3,0.00,15.5,100,26.6,12.8
2024-07-07T03:00,15.1,0.00,13.6,98,25.9,12.6
2024-07-07T04:00,14.8,0.00,12.7,100,23.0,12.5
2024-07-07T05:00,15.6,0.00,13.6,0,25.2,13.4
2024-07-07T06:00,16.6,0.00,17.9,100,32.4,13.6
2024-07-07T07:00,17.4,0.00,18.3,94,34.9,14.3
2024-07-07T08:00,18.4,0.00,17.3,100,34.6,15.4
2024-07-07T09:00,19.4,0.00,16.9,100,33.8,17.0
2024-07-07T10:00,20.3,0.00,17.3,100,34.2,18.2
2024-07-07T11:00,21.2,0.00,17.6,100,34.9,18.7
2024-07-07T12:00,21.3,0.00,16.0,100,34.9,18.3
2024-07-07T13:00,22.1,0.00,17.6,100,33.5,18.9
2024-07-07T14:00,21.7,0.00,16.3,100,34.2,18.4
2024-07-07T15:00,21.9,0.00,13.8,100,30.6,18.9
2024-07-07T16:00,22.4,0.00,9.2,73,26.6,20.0
2024-07-07T17:00,22.3,0.00,12.3,59,22.3,19.5
2024-07-07T18:00,21.1,0.00,7.7,94,21.6,19.4
2024-07-07T19:00,18.1,0.00,7.4,100,13.3,16.8
2024-07-07T20:00,17.2,0.00,7.2,100,10.1,16.1
2024-07-07T21:00,15.8,0.00,8.9,96,10.1,14.3
2024-07-07T22:00,16.1,0.00,7.9,73,10.1,14.8
2024-07-07T23:00,15.2,0.00,6.6,100,9.0,14.0
2024-07-08T00:00,15.0,0.00,5.5,97,7.6,14.2
2024-07-08T01:00,13.3,0.00,6.3,92,10.1,12.3
2024-07-08T02:00,14.2,0.00,8.2,86,15.1,12.8
2024-07-08T03:00,14.4,0.00,6.1,38,13.0,13.4
2024-07-08T04:00,14.6,0.00,8.7,0,13.7,13.4
2024-07-08T05:00,15.6,0.00,6.4,0,14.8,15.0
2024-07-08T06:00,17.6,0.00,5.7,12,14.0,17.3
2024-07-08T07:00,20.1,0.00,7.7,18,18.4,19.3
2024-07-08T08:00,22.1,0.00,11.2,0,23.4,20.5
2024-07-08T09:00,23.5,0.00,14.3,15,28.8,21.7
2024-07-08T10:00,24.5,0.00,17.6,66,34.6,22.3
2024-07-08T11:00,24.6,0.00,17.1,99,34.9,21.8
2024-07-08T12:00,24.6,0.00,15.5,96,33.1,21.5
2024-07-08T13:00,25.0,0.00,12.2,90,24.8,22.5
2024-07-08T14:00,24.8,0.00,11.9,100,24.5,22.3
2024-07-08T15:00,24.9,0.00,10.6,92,22.7,22.7
2024-07-08T16:00,25.0,0.00,7.3,77,19.8,23.4
2024-07-08T17:00,24.7,0.00,3.4,99,13.0,24.7
2024-07-08T18:00,23.6,0.00,4.9,86,8.3,23.3
2024-07-08T19:00,21.2,0.00,11.7,100,19.1,19.6
2024-07-08T20:00,20.0,0.00,13.4,100,22.3,17.9
2024-07-08T21:00,19.6,0.00,14.5,100,23.0,17.5
2024-07-08T22:00,19.4,0.00,15.8,65,26.6,17.1
2024-07-08T23:00,18.5,0.00,15.0,57,25.9,16.3
2024-07-09T00:00,18.4,0.00,13.2,99,25.2,16.5
2024-07-09T01:00,18.1,0.00,8.7,100,18.7,17.3
2024-07-09T02:00,18.6,0.00,10.1,100,16.2,17.6
2024-07-09T03:00,18.6,0.00,10.9,100,18.0,17.4
2024-07-09T04:00,18.8,0.00,12.0,100,19.4,17.4
2024-07-09T05:00,19.6,0.00,11.3,90,20.2,18.6
2024-07-09T06:00,20.8,0.00,11.4,100,20.9,20.0
2024-07-09T07:00,22.1,0.00,14.2,35,27.4,21.1
2024-07-09T08:00,24.2,0.00,13.6,82,28.4,24.0
2024-07-09T09:00,26.1,0.00,13.2,0,28.1,26.7
2024-07-09T10:00,27.8,0.00,13.4,22,28.4,28.6
2024-07-09T11:00,28.9,0.00,13.5,52,29.2,29.3
2024-07-09T12:00,29.6,0.00,13.4,91,28.8,29.9
2024-07-09T13:00,29.7,0.00,11.4,47,26.6,29.1
2024-07-09T14:00,30.4,0.00,7.7,100,23.4,30.3
2024-07-09T15:00,30.6,0.00,9.7,44,19.8,30.2
2024-07-09T16:00,30.3,0.00,10.5,18,21.6,29.7
2024-07-09T17:00,30.1,0.00,8.3,11,20.5,29.9
2024-07-09T18:00,28.6,0.00,11.8,4,18.7,28.6
2024-07-09T19:00,26.3,0.00,17.0,2,28.1,25.9
2024-07-09T20:00,25.2,0.00,16.0,2,28.4,24.7
2024-07-09T21:00,24.5,0.00,14.1,3,26.3,24.1
2024-07-09T22:00,24.2,0.00,17.2,1,28.4,23.2
2024-07-09T23:00,23.4,0.00,15.8,21,28.4,23.0
2024-07-10T00:00,22.8,0.00,15.4,36,26.3,22.9
2024-07-10T01:00,22.9,0.00,15.8,94,25.9,23.2
2024-07-10T02:00,22.0,0.00,24.8,99,40.3,20.9
2024-07-10T03:00,20.9,0.00,13.8,48,42.5,21.6
2024-07-10T04:00,21.5,0.00,19.2,99,37.8,21.4
2024-07-10T05:00,22.4,0.00,15.5,60,31.0,23.2
2024-07-10T06:00,23.8,0.00,13.1,100,28.8,25.2
2024-07-10T07:00,25.1,0.00,10.5,73,26.6,27.1
2024-07-10T08:00,27.3,0.00,11.9,86,25.6,29.4
2024-07-10T09:00,28.9,0.00,12.3,99,28.8,31.2
2024-07-10T10:00,30.5,0.00,9.9,93,27.0,34.3
2024-07-10T11:00,30.8,0.10,9.8,41,25.2,34.8
2024-07-10T12:00,27.8,1.20,15.8,100,34.6,30.3
2024-07-10T13:00,28.4,0.00,13.5,40,30.2,30.8
2024-07-10T14:00,28.7,0.00,11.8,17,33.5,30.5
2024-07-10T15:00,28.7,0.00,10.7,51,31.0,30.1
2024-07-10T16:00,28.5,0.00,8.0,100,26.6,30.0
2024-07-10T17:00,27.3,0.20,7.6,100,20.2,28.6
2024-07-10T18:00,26.5,0.00,9.2,100,16.6,27.6
2024-07-10T19:00,24.7,0.00,4.5,100,16.2,27.0
2024-07-10T20:00,23.8,0.00,4.9,100,8.6,26.2
2024-07-10T21:00,22.8,0.30,1.8,100,8.3,26.1
2024-07-10T22:00,22.1,0.40,5.2,100,10.1,24.8
2024-07-10T23:00,21.0,0.00,5.4,40,8.3,23.7
2024-07-11T00:00,20.5,0.00,5.1,100,7.6,23.2
2024-07-11T01:00,19.8,0.10,8.2,77,16.6,21.9
2024-07-11T02:00,18.6,3.00,11.0,100,26.6,19.9
2024-07-11T03:00,18.9,0.00,3.2,100,16.9,21.4
2024-07-11T04:00,18.9,0.00,3.6,100,6.5,21.4
2024-07-11T05:00,19.3,0.00,5.0,98,9.7,21.7
2024-07-11T06:00,20.9,0.00,4.9,27,13.7,23.5
2024-07-11T07:00,22.5,0.10,7.2,28,20.2,24.7
2024-07-11T08:00,21.9,2.80,10.9,72,26.3,23.2
2024-07-11T09:00,23.0,0.10,9.4,65,26.6,24.8
2024-07-11T10:00,24.5,0.10,8.0,100,24.5,26.2
2024-07-11T11:00,25.0,0.10,10.1,49,22.3,26.0
2024-07-11T12:00,25.1,0.20,11.2,33,25.9,26.0
2024-07-11T13:00,24.1,0.20,6.2,55,23.4,26.1
2024-07-11T14:00,25.2,0.00,10.9,14,25.9,25.4
2024-07-11T15:00,25.6,0.00,10.9,37,29.5,25.1
2024-07-11T16:00,25.8,0.00,10.6,55,23.8,25.2
2024-07-11T17:00,25.3,0.00,8.4,5,21.2,25.1
2024-07-11T18:00,24.3,0.00,6.4,12,16.6,24.7
2024-07-11T19:00,21.8,0.00,5.5,15,11.2,23.0
2024-07-11T20:00,20.6,0.00,6.4,18,9.0,21.5
2024-07-11T21:00,19.7,0.00,6.3,30,7.2,20.7
2024-07-11T22:00,18.9,0.00,5.8,42,8.6,19.9
2024-07-11T23:00,18.7,0.00,4.3,14,7.9,20.0
2024-07-12T00:00,17.8,0.00,4.9,13,7.9,19.0
2024-07-12T01:00,18.2,0.00,16.3,1,26.6,18.4
2024-07-12T02:00,17.8,0.00,9.2,35,27.0,19.0
2024-07-12T03:00,17.3,0.00,6.8,63,15.8,18.6
2024-07-12T04:00,17.5,0.00,9.1,100,13.7,18.5
2024-07-12T05:00,19.2,0.00,7.8,99,15.5,20.4
2024-07-12T06:00,20.8,0.00,9.9,100,20.2,21.9
2024-07-12T07:00,22.6,0.00,13.8,100,27.4,23.4
2024-07-12T08:00,23.7,0.20,18.7,100,36.4,23.9
2024-07-12T09:00,24.4,0.00,17.5,100,35.6,24.9
2024-07-12T10:00,25.7,0.00,19.1,100,36.7,26.1
2024-07-12T11:00,26.6,0.00,21.1,100,40.3,26.3
2024-07-12T12:00,26.5,0.00,19.5,100,40.0,26.6
2024-07-12T13:00,22.6,0.30,18.4,100,37.1,22.5
2024-07-12T14:00,22.1,0.90,19.4,100,36.7,22.4
2024-07-12T15:00,22.1,0.70,17.8,100,34.2,23.1
2024-07-12T16:00,22.9,0.20,18.2,100,35.3,24.1
2024-07-12T17:00,23.3,0.00,14.2,100,32.0,25.1
2024-07-12T18:00,22.4,0.10,14.1,100,25.2,24.3
2024-07-12T19:00,22.1,0.00,11.1,100,23.8,24.6
2024-07-12T20:00,21.7,0.00,7.1,100,18.4,24.9
2024-07-12T21:00,21.4,0.10,7.8,100,12.2,24.6
2024-07-12T22:00,20.8,0.00,4.3,99,12.6,24.1
2024-07-12T23:00,19.3,0.10,15.8,100,27.0,20.3
2024-07-13T00:00,18.8,0.10,8.4,100,27.0,20.7
2024-07-13T01:00,19.3,0.10,17.2,97,27.7,19.9
2024-07-13T02:00,16.0,0.00,23.1,56,41.8,14.1
2024-07-13T03:00,14.6,0.00,18.3,100,40.0,12.9
2024-07-13T04:00,14.7,0.00,17.1,100,32.0,13.1
2024-07-13T05:00,14.8,0.40,17.3,100,34.6,13.1
2024-07-13T06:00,14.3,1.50,16.6,100,31.0,12.7
2024-07-13T07:00,14.4,0.90,18.5,100,32.4,12.4
2024-07-13T08:00,15.8,0.00,19.1,0,36.4,13.6
2024-07-13T09:00,18.7,0.00,19.3,5,38.5,17.2
2024-07-13T10:00,21.5,0.00,21.3,78,40.3,19.3
2024-07-13T11:00,22.1,0.00,21.7,47,43.2,19.7
2024-07-13T12:00,23.4,0.00,20.6,29,41.4,21.1
2024-07-13T13:00,21.2,0.00,20.1,68,38.5,18.4
2024-07-13T14:00,22.0,0.00,20.0,64,38.9,19.1
2024-07-13T15:00,22.6,0.00,18.9,56,37.8,19.7
2024-07-13T16:00,22.5,0.00,17.5,10,35.6,19.7
2024-07-13T17:00,22.3,0.00,14.2,14,32.8,19.9
2024-07-13T18:00,21.6,0.00,6.8,22,25.2,20.5
2024-07-13T19:00,18.6,0.00,8.6,17,11.9,17.9
2024-07-13T20:00,17.2,0.00,6.6,33,11.2,16.5
2024-07-13T21:00,15.5,0.00,8.9,45,10.4,14.6
2024-07-13T22:00,15.4,0.00,6.0,36,10.4,14.8
2024-07-13T23:00,14.6,0.00,4.7,94,6.8,14.1
2024-07-14T00:00,14.1,0.00,3.7,63,5.8,13.9
2024-07-14T01:00,13.9,0.00,5.1,15,8.3,13.7
2024-07-14T02:00,12.8,0.00,5.4,18,6.1,12.3
2024-07-14T03:00,12.7,0.00,6.6,28,7.9,12.1
2024-07-14T04:00,14.4,0.00,6.9,21,10.8,13.9
2024-07-14T05:00,16.5,0.00,3.6,8,10.8,16.7
2024-07-14T06:00,18.8,0.00,1.8,4,8.6,19.2
2024-07-14T07:00,20.5,0.00,3.3,25,12.6,20.5
2024-07-14T08:00,21.7,0.00,5.7,16,22.3,21.3
2024-07-14T09:00,23.0,0.00,9.5,10,26.6,22.4
2024-07-14T10:00,23.9,0.00,13.2,17,29.9,23.2
2024-07-14T11:00,24.1,0.20,13.6,42,31.0,23.8
2024-07-14T12:00,24.6,0.00,13.3,85,31.0,23.5
2024-07-14T13:00,20.1,1.10,8.4,30,32.0,19.9
2024-07-14T14:00,23.2,0.00,8.2,45,20.2,22.7
2024-07-14T15:00,23.6,0.00,9.9,28,25.6,22.4
2024-07-14T16:00,23.4,0.00,10.6,11,25.6,22.1
2024-07-14T17:00,23.0,0.20,8.4,72,24.8,21.8
2024-07-14T18:00,22.1,0.00,2.6,100,16.6,22.9
2024-07-14T19:00,19.9,0.00,6.1,100,6.8,20.0
2024-07-14T20:00,19.5,0.00,6.3,100,9.7,19.3
2024-07-14T21:00,18.4,0.00,6.0,98,10.4,18.3
2024-07-14T22:00,17.2,0.00,8.2,100,9.7,17.0
2024-07-14T23:00,16.8,0.00,6.1,68,10.1,16.9
2024-07-15T00:00,16.0,0.00,6.5,15,10.1,16.1
2024-07-15T01:00,16.5,0.00,8.9,18,15.5,16.1
2024-07-15T02:00,16.6,0.00,11.0,10,17.6,15.9
2024-07-15T03:00,16.6,0.00,9.7,14,18.0,16.0
2024-07-15T04:00,16.8,0.00,8.7,0,15.8,16.5
2024-07-15T05:00,18.3,0.00,9.2,30,15.8,18.3
2024-07-15T06:00,20.2,0.00,7.8,67,17.3,20.4
2024-07-15T07:00,22.1,0.00,6.8,0,17.3,22.4
2024-07-15T08:00,23.9,0.00,5.7,0,17.6,24.4
2024-07-15T09:00,25.4,0.00,7.4,0,20.2,26.1
2024-07-15T10:00,26.5,0.00,9.8,5,23.8,26.9
2024-07-15T11:00,27.3,0.00,11.9,1,27.4,27.5
2024-07-15T12:00,27.9,0.00,11.6,11,27.7,28.3
2024-07-15T13:00,28.6,0.00,8.7,13,24.5,29.1
2024-07-15T14:00,28.9,0.00,9.0,82,22.3,28.6
2024-07-15T15:00,29.0,0.00,8.1,99,21.6,28.1
2024-07-15T16:00,28.8,0.00,9.7,99,20.2,27.1
2024-07-15T17:00,28.1,0.00,9.1,100,20.2,26.5
2024-07-15T18:00,26.3,0.00,4.9,100,16.9,27.9
2024-07-15T19:00,24.8,0.00,4.5,100,6.1,24.8
2024-07-15T20:00,23.0,0.00,8.4,48,12.6,22.5
2024-07-15T21:00,21.9,0.00,11.2,1,17.3,20.9
2024-07-15T22:00,21.1,0.00,15.3,100,24.8,19.6
2024-07-15T23:00,20.7,0.00,14.6,100,26.3,19.5
2024-07-16T00:00,20.1,0.00,13.0,100,24.5,19.4
2024-07-16T01:00,20.2,0.00,13.3,76,23.4,19.7
2024-07-16T02:00,19.6,0.00,10.7,100,22.3,19.5
2024-07-16T03:00,19.4,0.00,9.4,100,18.0,19.5
2024-07-16T04:00,19.8,0.00,4.8,100,15.5,20.7
2024-07-16T05:00,20.3,0.00,5.2,100,16.2,21.3
2024-07-16T06:00,20.5,0.00,8.9,100,16.6,21.0
2024-07-16T07:00,21.3,1.10,3.3,100,19.4,22.7
2024-07-16T08:00,22.0,0.00,8.7,100,17.6,22.6
2024-07-16T09:00,23.5,0.00,10.0,100,21.6,24.0
2024-07-16T10:00,26.2,0.00,15.8,100,34.6,26.3
2024-07-16T11:00,27.2,0.00,18.3,100,36.7,27.3
2024-07-16T12:00,26.5,0.10,16.9,37,37.1,26.5
2024-07-16T13:00,25.8,0.00,11.2,10,30.6,27.0
2024-07-16T14:00,26.7,0.00,14.5,21,34.9,27.6
2024-07-16T15:00,26.8,0.00,15.5,22,35.6,26.5
2024-07-16T16:00,25.2,0.10,17.8,26,34.2,24.4
2024-07-16T17:00,24.5,0.00,12.1,22,33.5,24.6
2024-07-16T18:00,23.7,0.00,12.1,23,24.5,23.9
2024-07-16T19:00,22.2,0.00,9.4,20,21.2,22.9
2024-07-16T20:00,21.3,0.00,14.8,31,22.7,20.8
2024-07-16T21:00,20.4,0.00,12.2,11,29.2,20.0
2024-07-16T22:00,19.5,0.00,12.0,0,19.8,19.2
2024-07-16T23:00,18.7,0.00,13.4,0,22.7,17.9
2024-07-17T00:00,17.8,0.00,11.3,0,22.3,17.1
2024-07-17T01:00,16.3,0.00,12.5,0,23.0,15.5
2024-07-17T02:00,15.8,0.00,11.1,0,21.2,15.3
2024-07-17T03:00,15.7,0.00,12.5,0,20.5,14.9
2024-07-17T04:00,16.3,0.00,13.7,17,22.3,15.3
2024-07-17T05:00,17.7,0.00,12.5,100,24.1,17.0
2024-07-17T06:00,19.4,0.00,16.6,100,29.9,18.0
2024-07-17T07:00,20.1,0.00,19.6,100,36.7,18.3
2024-07-17T08:00,20.8,0.00,21.6,93,40.0,18.5
2024-07-17T09:00,21.8,0.00,22.1,71,42.5,19.4
2024-07-17T10:00,22.1,0.10,22.7,84,42.1,19.7
2024-07-17T11:00,23.1,0.00,22.8,99,43.6,20.9
2024-07-17T12:00,23.3,0.00,20.6,97,42.8,21.0
2024-07-17T13:00,23.3,0.00,21.7,40,42.1,21.3
2024-07-17T14:00,23.5,0.00,20.1,92,42.1,21.1
2024-07-17T15:00,23.7,0.00,18.2,84,38.2,21.7
2024-07-17T16:00,23.7,0.00,19.1,57,36.4,21.5
2024-07-17T17:00,23.2,0.00,17.0,78,36.0,21.2
2024-07-17T18:00,22.3,0.00,13.6,52,31.0,20.9
2024-07-17T19:00,20.6,0.00,11.4,36,23.4,19.8
2024-07-17T20:00,19.2,0.00,10.1,6,19.4,18.7
2024-07-17T21:00,18.5,0.00,10.1,12,16.9,18.0
2024-07-17T22:00,17.8,0.00,9.8,1,16.9,17.5
2024-07-17T23:00,16.9,0.00,9.7,0,16.6,16.7
2024-07-18T00:00,16.1,0.00,8.9,0,16.2,16.0
2024-07-18T01:00,15.5,0.00,7.9,2,14.4,15.8
2024-07-18T02:00,15.1,0.00,7.0,1,12.6,15.5
2024-07-18T03:00,14.6,0.00,5.9,0,11.2,15.0
2024-07-18T04:00,14.9,0.00,6.5,0,10.1,15.4
2024-07-18T05:00,16.2,0.00,6.5,0,13.3,16.7
2024-07-18T06:00,17.7,0.00,9.2,7,19.4,17.7
2024-07-18T07:00,19.3,0.00,12.4,100,26.3,18.6
2024-07-18T08:00,20.3,0.00,10.2,100,26.6,19.9
2024-07-18T09:00,21.5,0.00,7.6,16,24.1,21.9
2024-07-18T10:00,23.0,0.00,5.4,12,20.9,24.6
2024-07-18T11:00,24.2,0.00,4.3,11,18.7,26.2
2024-07-18T12:00,25.5,0.00,5.7,99,19.1,27.2
2024-07-18T13:00,25.8,0.00,6.0,100,18.0,25.9
2024-07-18T14:00,25.7,0.00,6.0,100,18.4,25.3
2024-07-18T15:00,26.1,0.00,6.1,100,16.6,25.5
2024-07-18T16:00,26.0,0.00,9.3,100,19.1,24.9
2024-07-18T17:00,25.3,0.00,11.6,87,22.0,24.0
2024-07-18T18:00,24.0,0.00,12.0,100,22.7,22.9
2024-07-18T19:00,22.4,0.00,7.5,100,20.5,21.7
2024-07-18T20:00,20.8,0.00,5.2,96,12.2,20.5
2024-07-18T21:00,20.0,0.00,11.0,35,17.6,19.3
2024-07-18T22:00,19.3,0.00,10.0,8,18.4,19.0
2024-07-18T23:00,18.5,0.00,8.5,7,15.8,18.3
2024-07-19T00:00,17.6,0.00,6.6,6,13.3,17.7
2024-07-19T01:00,16.4,0.00,6.9,0,13.0,16.6
2024-07-19T02:00,15.8,0.00,6.9,0,10.1,16.1
2024-07-19T03:00,15.5,0.00,6.1,0,10.1,15.9
2024-07-19T04:00,16.1,0.00,5.8,0,9.4,16.7
2024-07-19T05:00,18.0,0.00,5.1,0,11.9,18.9
2024-07-19T06:00,20.4,0.00,2.6,0,11.2,21.8
2024-07-19T07:00,22.7,0.00,1.5,0,10.8,24.1
2024-07-19T08:00,24.7,0.00,0.5,0,11.2,25.9
2024-07-19T09:00,25.9,0.00,1.3,14,12.6,27.5
2024-07-19T10:00,27.1,0.00,1.1,20,12.6,29.1
2024-07-19T11:00,27.9,0.00,2.2,30,14.0,29.5
2024-07-19T12:00,28.4,0.00,4.9,100,17.6,29.1
2024-07-19T13:00,28.3,0.00,6.9,93,19.8,28.2
2024-07-19T14:00,28.2,0.00,6.2,70,20.2,27.7
2024-07-19T15:00,28.4,0.00,4.5,99,17.3,28.1
2024-07-19T16:00,28.4,0.00,4.2,100,14.0,28.0
2024-07-19T17:00,28.0,0.00,6.8,100,14.4,27.0
2024-07-19T18:00,26.5,0.00,9.9,100,16.6,25.6
2024-07-19T19:00,24.9,0.00,12.7,100,21.2,23.7
2024-07-19T20:00,23.6,0.00,9.4,100,20.9,22.8
2024-07-19T21:00,22.3,0.00,9.2,100,15.5,21.5
2024-07-19T22:00,20.7,0.00,9.1,100,14.8,19.9
2024-07-19T23:00,20.1,0.00,9.0,100,16.2,19.4
2024-07-20T00:00,19.7,0.00,9.8,100,15.8,19.1
2024-07-20T01:00,19.4,0.00,10.7,100,17.6,19.0
2024-07-20T02:00,19.0,0.00,10.2,100,17.6,18.7
2024-07-20T03:00,18.5,0.00,9.3,100,16.6,18.4
2024-07-20T04:00,18.6,0.00,10.8,100,17.6,18.3
2024-07-20T05:00,20.1,0.00,10.8,100,19.1,19.9
2024-07-20T06:00,21.9,0.00,11.4,100,21.6,21.7
2024-07-20T07:00,24.1,0.00,11.5,93,24.1,23.9
2024-07-20T08:00,26.1,0.00,13.4,90,27.7,25.5
2024-07-20T09:00,27.5,0.00,15.0,24,31.7,26.8
2024-07-20T10:00,28.8,0.00,11.3,60,31.3,29.1
2024-07-20T11:00,29.5,0.00,10.8,66,26.6,29.7
2024-07-20T12:00,29.8,0.00,11.3,97,26.3,29.3
2024-07-20T13:00,30.1,0.00,9.4,39,24.5,30.0
2024-07-20T14:00,30.3,0.00,12.5,31,27.0,29.1
2024-07-20T15:00,30.1,0.00,16.1,74,32.0,27.9
2024-07-20T16:00,29.4,0.00,18.9,5,35.6,26.7
2024-07-20T17:00,28.5,0.00,18.0,9,36.0,25.6
2024-07-20T18:00,27.9,0.00,12.0,3,32.4,26.0
2024-07-20T19:00,25.7,0.00,11.2,0,20.5,24.3
2024-07-20T20:00,24.1,0.00,13.7,0,22.3,22.0
2024-07-20T21:00,23.2,0.00,11.9,0,23.0,21.4
2024-07-20T22:00,21.6,0.00,14.1,0,22.7,19.6
2024-07-20T23:00,21.2,0.00,16.2,0,27.0,19.5
2024-07-21T00:00,20.7,0.00,14.9,0,27.0,19.2
2024-07-21T01:00,20.0,0.00,11.7,0,22.0,19.2
2024-07-21T02:00,19.3,0.00,10.5,0,19.1,18.8
2024-07-21T03:00,18.8,0.00,10.9,0,18.0,18.3
2024-07-21T04:00,19.1,0.00,11.6,0,18.7,18.5
2024-07-21T05:00,20.8,0.00,11.7,0,19.4,20.4
2024-07-21T06:00,23.1,0.00,10.6,0,21.2,23.1
2024-07-21T07:00,25.5,0.00,11.2,0,24.1,25.5
2024-07-21T08:00,27.9,0.00,12.9,0,27.4,27.5
2024-07-21T09:00,29.6,0.00,15.1,0,32.0,29.0
2024-07-21T10:00,30.6,0.00,13.8,2,32.0,30.6
2024-07-21T11:00,31.5,0.00,12.7,4,30.2,32.0
2024-07-21T12:00,32.2,0.00,11.0,15,28.8,33.1
2024-07-21T13:00,31.4,0.10,7.3,18,22.7,32.4
2024-07-21T14:00,31.9,0.00,5.4,22,20.5,33.3
2024-07-21T15:00,32.1,0.00,5.7,100,18.0,32.8
2024-07-21T16:00,31.3,0.10,4.0,100,17.3,32.2
2024-07-21T17:00,27.5,0.60,9.4,100,23.0,28.3
2024-07-21T18:00,26.9,0.00,8.9,100,19.1,27.8
2024-07-21T19:00,25.9,0.00,5.7,100,16.2,27.4
2024-07-21T20:00,25.0,0.00,6.4,100,10.8,26.8
2024-07-21T21:00,24.5,0.00,5.5,95,10.4,26.9
2024-07-21T22:00,23.7,0.00,8.0,100,13.3,25.9
2024-07-21T23:00,22.4,0.00,5.0,90,13.3,25.2
2024-07-22T00:00,22.0,0.00,5.9,100,9.7,24.7
2024-07-22T01:00,21.5,0.70,6.4,63,19.1,24.4
2024-07-22T02:00,20.7,0.00,10.0,38,17.6,22.8
2024-07-22T03:00,20.3,0.00,11.4,11,19.1,22.0
